customer_id,order_id,order_date,product_id,product_category,quantity,unit_price,total_amount
284,ORD_284_857111,2025-06-16,PROD_ELE_70,Electronics,1,273.8,273.8
284,ORD_284_857111,2025-06-16,PROD_HOM_34,Home & Garden,1,41.14,41.14
284,ORD_284_857111,2025-06-16,PROD_ELE_37,Electronics,1,186.16,186.16
284,ORD_284_857111,2025-06-16,PROD_BOO_39,Books,2,13.46,26.92
58,ORD_58_378535,2025-06-16,PROD_CLO_19,Clothing,1,24.87,24.87
727,ORD_727_811267,2025-06-16,PROD_CLO_19,Clothing,1,95.15,95.15
692,ORD_692_940383,2025-06-16,PROD_BOO_29,Books,1,28.61,28.61
651,ORD_651_620021,2025-06-16,PROD_CLO_29,Clothing,2,65.48,130.96
286,ORD_286_820442,2025-06-16,PROD_HOM_31,Home & Garden,3,70.08,210.24
286,ORD_286_506351,2025-06-16,PROD_SPO_48,Sports,2,54.9,109.8
286,ORD_286_506351,2025-06-16,PROD_BOO_24,Books,1,17.56,17.56
651,ORD_651_620021,2025-06-16,PROD_ELE_1,Electronics,2,129.04,258.08
451,ORD_451_233582,2025-06-16,PROD_HOM_66,Home & Garden,1,65.81,65.81
286,ORD_286_820442,2025-06-16,PROD_CLO_61,Clothing,1,61.78,61.78
769,ORD_769_450520,2025-06-16,PROD_BOO_39,Books,1,5.0,5.0
688,ORD_688_279787,2025-06-16,PROD_CLO_33,Clothing,1,97.03,97.03
688,ORD_688_279787,2025-06-16,PROD_BOO_13,Books,1,21.69,21.69
58,ORD_58_378535,2025-06-16,PROD_BOO_10,Books,1,26.61,26.61
58,ORD_58_378535,2025-06-16,PROD_SPO_8,Sports,1,33.16,33.16
43,ORD_43_587455,2025-06-16,PROD_BEA_35,Beauty,1,41.94,41.94
348,ORD_348_725510,2025-06-16,PROD_SPO_30,Sports,1,119.45,119.45
754,ORD_754_377611,2025-06-16,PROD_SPO_1,Sports,1,79.95,79.95
727,ORD_727_811267,2025-06-16,PROD_CLO_55,Clothing,1,80.04,80.04
286,ORD_286_820442,2025-06-16,PROD_BEA_74,Beauty,1,18.92,18.92
754,ORD_754_377611,2025-06-16,PROD_HOM_28,Home & Garden,1,96.42,96.42
380,ORD_380_908688,2025-06-17,PROD_CLO_57,Clothing,1,5.0,5.0
604,ORD_604_542503,2025-06-17,PROD_CLO_74,Clothing,1,71.78,71.78
516,ORD_516_263633,2025-06-17,PROD_BEA_1,Beauty,2,13.97,27.94
703,ORD_703_953929,2025-06-17,PROD_BOO_28,Books,1,15.97,15.97
43,ORD_43_300337,2025-06-17,PROD_BEA_31,Beauty,2,19.65,39.3
575,ORD_575_944986,2025-06-17,PROD_CLO_31,Clothing,1,33.07,33.07
43,ORD_43_300337,2025-06-17,PROD_CLO_11,Clothing,2,71.78,143.56
226,ORD_226_154302,2025-06-17,PROD_CLO_51,Clothing,1,22.15,22.15
226,ORD_226_154302,2025-06-17,PROD_CLO_40,Clothing,1,102.83,102.83
226,ORD_226_154302,2025-06-17,PROD_SPO_30,Sports,1,79.1,79.1
599,ORD_599_567080,2025-06-17,PROD_BEA_50,Beauty,1,45.83,45.83
461,ORD_461_877444,2025-06-17,PROD_BOO_15,Books,1,13.68,13.68
461,ORD_461_877444,2025-06-17,PROD_BEA_23,Beauty,1,33.27,33.27
461,ORD_461_877444,2025-06-17,PROD_SPO_20,Sports,1,104.15,104.15
43,ORD_43_300337,2025-06-17,PROD_HOM_53,Home & Garden,1,92.72,92.72
703,ORD_703_953929,2025-06-17,PROD_SPO_24,Sports,1,130.4,130.4
336,ORD_336_532699,2025-06-17,PROD_BEA_66,Beauty,2,73.28,146.57
380,ORD_380_908688,2025-06-17,PROD_BOO_32,Books,1,40.29,40.29
604,ORD_604_542503,2025-06-17,PROD_HOM_41,Home & Garden,2,5.44,10.88
494,ORD_494_927899,2025-06-17,PROD_CLO_22,Clothing,1,70.29,70.29
643,ORD_643_189689,2025-06-17,PROD_SPO_8,Sports,1,48.36,48.36
206,ORD_206_332785,2025-06-18,PROD_BEA_66,Beauty,1,24.89,24.89
340,ORD_340_982683,2025-06-18,PROD_SPO_26,Sports,1,49.6,49.6
583,ORD_583_387348,2025-06-18,PROD_CLO_11,Clothing,1,66.3,66.3
340,ORD_340_982683,2025-06-18,PROD_CLO_36,Clothing,2,61.88,123.75
11,ORD_11_299659,2025-06-18,PROD_HOM_13,Home & Garden,3,30.9,92.69
254,ORD_254_272359,2025-06-18,PROD_BEA_60,Beauty,1,54.29,54.29
254,ORD_254_272359,2025-06-18,PROD_BEA_58,Beauty,1,37.45,37.45
43,ORD_43_912270,2025-06-18,PROD_HOM_62,Home & Garden,2,87.27,174.55
69,ORD_69_137642,2025-06-18,PROD_CLO_9,Clothing,3,74.97,224.91
647,ORD_647_163429,2025-06-18,PROD_BOO_17,Books,1,5.0,5.0
69,ORD_69_137642,2025-06-18,PROD_SPO_31,Sports,1,70.64,70.64
286,ORD_286_939333,2025-06-18,PROD_BEA_19,Beauty,1,53.91,53.91
62,ORD_62_223172,2025-06-18,PROD_BEA_20,Beauty,1,24.31,24.31
286,ORD_286_939333,2025-06-18,PROD_BOO_74,Books,1,25.98,25.98
430,ORD_430_677079,2025-06-18,PROD_SPO_49,Sports,1,19.18,19.18
91,ORD_91_789275,2025-06-18,PROD_HOM_19,Home & Garden,1,95.32,95.32
91,ORD_91_789275,2025-06-18,PROD_CLO_9,Clothing,1,74.81,74.81
69,ORD_69_137642,2025-06-18,PROD_CLO_37,Clothing,1,57.19,57.19
152,ORD_152_432441,2025-06-18,PROD_HOM_62,Home & Garden,1,137.24,137.24
91,ORD_91_789275,2025-06-18,PROD_CLO_52,Clothing,1,87.54,87.54
471,ORD_471_998043,2025-06-18,PROD_ELE_17,Electronics,2,571.19,1142.39
471,ORD_471_998043,2025-06-18,PROD_SPO_49,Sports,1,97.36,97.36
733,ORD_733_192086,2025-06-18,PROD_BOO_72,Books,1,22.74,22.74
340,ORD_340_982683,2025-06-18,PROD_CLO_69,Clothing,1,52.67,52.67
340,ORD_340_982683,2025-06-18,PROD_CLO_18,Clothing,2,35.18,70.36
520,ORD_520_487585,2025-06-18,PROD_BEA_48,Beauty,1,31.64,31.64
11,ORD_11_299659,2025-06-18,PROD_SPO_13,Sports,2,29.35,58.7
520,ORD_520_487585,2025-06-18,PROD_ELE_50,Electronics,1,232.12,232.12
672,ORD_672_957626,2025-06-18,PROD_SPO_21,Sports,1,98.17,98.17
11,ORD_11_299659,2025-06-18,PROD_BOO_56,Books,1,21.75,21.75
62,ORD_62_223172,2025-06-18,PROD_CLO_64,Clothing,1,122.11,122.11
672,ORD_672_957626,2025-06-18,PROD_CLO_61,Clothing,2,40.04,80.07
69,ORD_69_749813,2025-06-19,PROD_HOM_19,Home & Garden,3,85.25,255.76
6,ORD_6_738720,2025-06-19,PROD_CLO_69,Clothing,1,6.24,6.24
165,ORD_165_769737,2025-06-19,PROD_CLO_29,Clothing,1,98.46,98.46
461,ORD_461_791174,2025-06-19,PROD_HOM_58,Home & Garden,1,86.52,86.52
6,ORD_6_738720,2025-06-19,PROD_BOO_32,Books,1,8.94,8.94
715,ORD_715_405110,2025-06-19,PROD_CLO_15,Clothing,2,94.46,188.92
137,ORD_137_748133,2025-06-19,PROD_CLO_4,Clothing,1,32.63,32.63
165,ORD_165_769737,2025-06-19,PROD_BOO_48,Books,1,19.89,19.89
6,ORD_6_738720,2025-06-19,PROD_SPO_22,Sports,1,11.73,11.73
202,ORD_202_414313,2025-06-19,PROD_BEA_10,Beauty,1,42.78,42.78
657,ORD_657_652522,2025-06-19,PROD_CLO_56,Clothing,1,40.2,40.2
17,ORD_17_789305,2025-06-19,PROD_BOO_67,Books,1,28.33,28.33
202,ORD_202_414313,2025-06-19,PROD_HOM_33,Home & Garden,3,32.76,98.27
202,ORD_202_414313,2025-06-19,PROD_BEA_47,Beauty,1,4.46,4.46
17,ORD_17_789305,2025-06-19,PROD_SPO_73,Sports,1,87.99,87.99
17,ORD_17_789305,2025-06-19,PROD_BOO_75,Books,1,14.63,14.63
715,ORD_715_405110,2025-06-19,PROD_BEA_12,Beauty,1,75.37,75.37
165,ORD_165_769737,2025-06-19,PROD_BEA_38,Beauty,1,58.52,58.52
6,ORD_6_319684,2025-06-19,PROD_BEA_35,Beauty,1,63.46,63.46
263,ORD_263_161437,2025-06-19,PROD_BOO_61,Books,1,7.83,7.83
202,ORD_202_414313,2025-06-19,PROD_BOO_62,Books,1,13.17,13.17
260,ORD_260_276149,2025-06-19,PROD_BOO_56,Books,1,15.04,15.04
361,ORD_361_834861,2025-06-19,PROD_BOO_34,Books,1,35.52,35.52
357,ORD_357_664032,2025-06-19,PROD_BOO_74,Books,1,16.11,16.11
180,ORD_180_973844,2025-06-19,PROD_CLO_32,Clothing,1,126.62,126.62
69,ORD_69_749813,2025-06-19,PROD_BEA_64,Beauty,1,33.28,33.28
776,ORD_776_693677,2025-06-19,PROD_SPO_8,Sports,1,94.06,94.06
42,ORD_42_778998,2025-06-19,PROD_BEA_44,Beauty,1,69.52,69.52
260,ORD_260_276149,2025-06-19,PROD_CLO_74,Clothing,1,56.01,56.01
594,ORD_594_795350,2025-06-19,PROD_ELE_75,Electronics,1,242.8,242.8
69,ORD_69_749813,2025-06-19,PROD_BOO_31,Books,1,22.12,22.12
69,ORD_69_749813,2025-06-19,PROD_CLO_75,Clothing,1,51.45,51.45
6,ORD_6_319684,2025-06-19,PROD_BOO_10,Books,1,12.17,12.17
301,ORD_301_757128,2025-06-19,PROD_BEA_29,Beauty,1,29.71,29.71
301,ORD_301_757128,2025-06-19,PROD_CLO_32,Clothing,1,60.77,60.77
263,ORD_263_161437,2025-06-19,PROD_BEA_68,Beauty,1,18.04,18.04
594,ORD_594_795350,2025-06-19,PROD_BEA_28,Beauty,2,61.5,122.99
699,ORD_699_367657,2025-06-20,PROD_HOM_66,Home & Garden,1,37.3,37.3
699,ORD_699_367657,2025-06-20,PROD_CLO_63,Clothing,1,54.77,54.77
191,ORD_191_270341,2025-06-20,PROD_BEA_73,Beauty,1,63.3,63.3
191,ORD_191_270341,2025-06-20,PROD_BOO_31,Books,3,20.89,62.66
497,ORD_497_513474,2025-06-20,PROD_HOM_62,Home & Garden,1,155.75,155.75
20,ORD_20_176819,2025-06-20,PROD_CLO_69,Clothing,1,53.24,53.24
699,ORD_699_367657,2025-06-20,PROD_HOM_45,Home & Garden,1,155.98,155.98
125,ORD_125_455505,2025-06-20,PROD_BOO_24,Books,1,15.49,15.49
125,ORD_125_455505,2025-06-20,PROD_SPO_64,Sports,1,5.0,5.0
20,ORD_20_176819,2025-06-20,PROD_CLO_28,Clothing,1,100.71,100.71
191,ORD_191_270341,2025-06-20,PROD_BEA_73,Beauty,1,33.17,33.17
5,ORD_5_793384,2025-06-20,PROD_SPO_38,Sports,1,60.85,60.85
373,ORD_373_979249,2025-06-20,PROD_BOO_22,Books,1,4.69,4.69
61,ORD_61_584417,2025-06-20,PROD_HOM_7,Home & Garden,2,158.54,317.07
523,ORD_523_402654,2025-06-20,PROD_ELE_21,Electronics,1,82.48,82.48
61,ORD_61_584417,2025-06-20,PROD_CLO_53,Clothing,1,64.55,64.55
136,ORD_136_197966,2025-06-20,PROD_CLO_65,Clothing,1,88.2,88.2
174,ORD_174_381502,2025-06-20,PROD_ELE_6,Electronics,1,267.86,267.86
174,ORD_174_381502,2025-06-20,PROD_CLO_49,Clothing,1,85.58,85.58
580,ORD_580_762021,2025-06-20,PROD_CLO_41,Clothing,1,54.38,54.38
580,ORD_580_762021,2025-06-20,PROD_SPO_53,Sports,1,73.98,73.98
582,ORD_582_927659,2025-06-20,PROD_CLO_5,Clothing,1,38.94,38.94
748,ORD_748_986304,2025-06-20,PROD_CLO_12,Clothing,1,127.99,127.99
373,ORD_373_979249,2025-06-20,PROD_HOM_4,Home & Garden,2,109.9,219.79
5,ORD_5_793384,2025-06-20,PROD_BEA_30,Beauty,1,34.48,34.48
243,ORD_243_868538,2025-06-20,PROD_BOO_16,Books,2,17.78,35.57
243,ORD_243_868538,2025-06-20,PROD_ELE_4,Electronics,1,143.44,143.44
291,ORD_291_121215,2025-06-21,PROD_BEA_39,Beauty,2,44.62,89.24
594,ORD_594_962529,2025-06-21,PROD_BOO_73,Books,1,26.06,26.06
594,ORD_594_962529,2025-06-21,PROD_BOO_35,Books,1,31.31,31.31
52,ORD_52_600935,2025-06-21,PROD_HOM_15,Home & Garden,1,75.13,75.13
80,ORD_80_925206,2025-06-21,PROD_BEA_73,Beauty,2,54.19,108.38
173,ORD_173_446305,2025-06-21,PROD_SPO_11,Sports,1,109.54,109.54
411,ORD_411_114400,2025-06-21,PROD_BEA_44,Beauty,1,33.09,33.09
291,ORD_291_121215,2025-06-21,PROD_CLO_40,Clothing,1,48.89,48.89
292,ORD_292_929937,2025-06-21,PROD_HOM_65,Home & Garden,1,136.81,136.81
292,ORD_292_929937,2025-06-21,PROD_SPO_9,Sports,1,12.36,12.36
110,ORD_110_772324,2025-06-21,PROD_BOO_71,Books,1,18.11,18.11
110,ORD_110_772324,2025-06-21,PROD_BEA_48,Beauty,2,39.87,79.75
110,ORD_110_772324,2025-06-21,PROD_ELE_62,Electronics,1,465.33,465.33
783,ORD_783_756649,2025-06-21,PROD_BEA_71,Beauty,1,14.38,14.38
295,ORD_295_390334,2025-06-21,PROD_SPO_34,Sports,1,79.16,79.16
387,ORD_387_571213,2025-06-21,PROD_BEA_34,Beauty,1,43.01,43.01
292,ORD_292_929937,2025-06-21,PROD_ELE_21,Electronics,2,495.49,990.99
291,ORD_291_121215,2025-06-21,PROD_BOO_44,Books,1,10.13,10.13
292,ORD_292_929937,2025-06-21,PROD_CLO_40,Clothing,1,79.76,79.76
387,ORD_387_571213,2025-06-21,PROD_BEA_38,Beauty,1,18.78,18.78
430,ORD_430_223264,2025-06-21,PROD_SPO_1,Sports,1,35.24,35.24
430,ORD_430_223264,2025-06-21,PROD_SPO_26,Sports,1,47.01,47.01
430,ORD_430_223264,2025-06-21,PROD_BEA_17,Beauty,1,40.39,40.39
99,ORD_99_182467,2025-06-21,PROD_BEA_51,Beauty,1,56.23,56.23
99,ORD_99_182467,2025-06-21,PROD_BOO_40,Books,2,18.96,37.91
4,ORD_4_865179,2025-06-21,PROD_ELE_59,Electronics,1,375.54,375.54
209,ORD_209_441819,2025-06-22,PROD_CLO_59,Clothing,1,55.98,55.98
214,ORD_214_247111,2025-06-22,PROD_HOM_24,Home & Garden,1,53.39,53.39
78,ORD_78_803055,2025-06-22,PROD_BEA_54,Beauty,1,64.7,64.7
723,ORD_723_998397,2025-06-22,PROD_CLO_63,Clothing,1,85.5,85.5
172,ORD_172_830132,2025-06-22,PROD_BOO_53,Books,2,28.04,56.08
172,ORD_172_830132,2025-06-22,PROD_ELE_54,Electronics,2,11.18,22.36
209,ORD_209_441819,2025-06-22,PROD_ELE_15,Electronics,1,444.62,444.62
209,ORD_209_441819,2025-06-22,PROD_CLO_26,Clothing,1,94.35,94.35
705,ORD_705_609530,2025-06-22,PROD_CLO_44,Clothing,1,64.14,64.14
408,ORD_408_806357,2025-06-22,PROD_BEA_51,Beauty,1,48.65,48.65
78,ORD_78_803055,2025-06-22,PROD_ELE_70,Electronics,1,5.35,5.35
705,ORD_705_609530,2025-06-22,PROD_ELE_61,Electronics,1,323.51,323.51
24,ORD_24_233636,2025-06-22,PROD_BOO_6,Books,2,9.25,18.51
80,ORD_80_925013,2025-06-22,PROD_HOM_43,Home & Garden,1,100.69,100.69
24,ORD_24_233636,2025-06-22,PROD_CLO_40,Clothing,1,42.94,42.94
408,ORD_408_629247,2025-06-22,PROD_SPO_12,Sports,1,23.85,23.85
626,ORD_626_894417,2025-06-22,PROD_HOM_7,Home & Garden,1,54.54,54.54
408,ORD_408_629247,2025-06-22,PROD_BEA_29,Beauty,1,61.2,61.2
697,ORD_697_679707,2025-06-22,PROD_BEA_23,Beauty,1,34.63,34.63
503,ORD_503_779658,2025-06-22,PROD_BEA_72,Beauty,1,50.53,50.53
677,ORD_677_593656,2025-06-22,PROD_BEA_36,Beauty,1,49.97,49.97
677,ORD_677_593656,2025-06-22,PROD_BEA_21,Beauty,1,32.36,32.36
144,ORD_144_352422,2025-06-22,PROD_SPO_28,Sports,1,83.86,83.86
159,ORD_159_302177,2025-06-22,PROD_HOM_21,Home & Garden,1,95.98,95.98
159,ORD_159_302177,2025-06-22,PROD_BEA_43,Beauty,1,44.96,44.96
159,ORD_159_302177,2025-06-22,PROD_BOO_15,Books,1,26.47,26.47
101,ORD_101_814220,2025-06-23,PROD_BEA_41,Beauty,1,38.55,38.55
689,ORD_689_738093,2025-06-23,PROD_BOO_75,Books,1,19.24,19.24
24,ORD_24_178898,2025-06-23,PROD_BEA_20,Beauty,1,43.02,43.02
38,ORD_38_801978,2025-06-23,PROD_BOO_73,Books,1,8.12,8.12
83,ORD_83_362829,2025-06-23,PROD_SPO_15,Sports,1,124.12,124.12
83,ORD_83_362829,2025-06-23,PROD_BOO_23,Books,1,7.73,7.73
101,ORD_101_814220,2025-06-23,PROD_CLO_42,Clothing,1,47.23,47.23
101,ORD_101_814220,2025-06-23,PROD_BEA_73,Beauty,2,39.64,79.29
415,ORD_415_145594,2025-06-23,PROD_SPO_33,Sports,1,96.66,96.66
401,ORD_401_453907,2025-06-23,PROD_BEA_21,Beauty,1,55.25,55.25
567,ORD_567_623452,2025-06-23,PROD_HOM_35,Home & Garden,1,171.94,171.94
779,ORD_779_371407,2025-06-23,PROD_HOM_39,Home & Garden,1,86.37,86.37
370,ORD_370_544536,2025-06-23,PROD_BEA_48,Beauty,3,39.09,117.28
673,ORD_673_463627,2025-06-23,PROD_BEA_39,Beauty,1,12.14,12.14
673,ORD_673_463627,2025-06-23,PROD_BOO_23,Books,1,15.39,15.39
38,ORD_38_801978,2025-06-23,PROD_BEA_15,Beauty,2,5.32,10.65
292,ORD_292_490559,2025-06-23,PROD_HOM_63,Home & Garden,1,127.04,127.04
318,ORD_318_448098,2025-06-23,PROD_HOM_72,Home & Garden,1,107.76,107.76
657,ORD_657_971834,2025-06-23,PROD_BOO_18,Books,2,32.13,64.27
370,ORD_370_544536,2025-06-23,PROD_CLO_54,Clothing,1,43.52,43.52
651,ORD_651_800302,2025-06-23,PROD_CLO_43,Clothing,1,48.88,48.88
651,ORD_651_800302,2025-06-23,PROD_BEA_60,Beauty,1,21.05,21.05
651,ORD_651_800302,2025-06-23,PROD_BEA_61,Beauty,2,33.45,66.89
697,ORD_697_104383,2025-06-23,PROD_BEA_2,Beauty,2,32.23,64.46
697,ORD_697_104383,2025-06-23,PROD_SPO_65,Sports,1,79.11,79.11
38,ORD_38_801978,2025-06-23,PROD_SPO_28,Sports,1,84.72,84.72
214,ORD_214_954815,2025-06-23,PROD_BOO_72,Books,2,23.28,46.57
214,ORD_214_954815,2025-06-23,PROD_CLO_50,Clothing,1,49.79,49.79
416,ORD_416_169832,2025-06-23,PROD_SPO_50,Sports,1,78.79,78.79
425,ORD_425_169348,2025-06-23,PROD_CLO_63,Clothing,2,45.75,91.5
282,ORD_282_767090,2025-06-23,PROD_BEA_12,Beauty,1,43.29,43.29
577,ORD_577_815903,2025-06-23,PROD_BOO_36,Books,1,32.42,32.42
210,ORD_210_507333,2025-06-23,PROD_SPO_74,Sports,2,62.54,125.08
210,ORD_210_507333,2025-06-23,PROD_HOM_18,Home & Garden,1,121.61,121.61
210,ORD_210_507333,2025-06-23,PROD_HOM_54,Home & Garden,1,120.13,120.13
108,ORD_108_119116,2025-06-23,PROD_BEA_47,Beauty,2,42.5,85.01
425,ORD_425_169348,2025-06-23,PROD_BEA_42,Beauty,2,51.08,102.16
425,ORD_425_169348,2025-06-23,PROD_BOO_23,Books,2,7.89,15.79
318,ORD_318_448098,2025-06-23,PROD_BOO_47,Books,1,9.57,9.57
1,ORD_1_895667,2025-06-23,PROD_BOO_21,Books,1,8.19,8.19
1,ORD_1_895667,2025-06-23,PROD_BEA_55,Beauty,1,51.32,51.32
577,ORD_577_815903,2025-06-23,PROD_CLO_32,Clothing,1,107.07,107.07
567,ORD_567_623452,2025-06-23,PROD_HOM_60,Home & Garden,1,95.88,95.88
567,ORD_567_623452,2025-06-23,PROD_BOO_28,Books,1,7.37,7.37
370,ORD_370_544536,2025-06-23,PROD_ELE_27,Electronics,1,76.53,76.53
689,ORD_689_738093,2025-06-23,PROD_BEA_58,Beauty,2,10.9,21.81
410,ORD_410_881519,2025-06-23,PROD_BOO_52,Books,2,26.92,53.84
410,ORD_410_881519,2025-06-23,PROD_BEA_71,Beauty,1,68.23,68.23
410,ORD_410_881519,2025-06-23,PROD_BEA_7,Beauty,1,56.65,56.65
425,ORD_425_169348,2025-06-23,PROD_SPO_57,Sports,1,46.82,46.82
318,ORD_318_448098,2025-06-23,PROD_HOM_61,Home & Garden,2,174.92,349.85
673,ORD_673_463627,2025-06-23,PROD_SPO_51,Sports,1,43.39,43.39
503,ORD_503_483329,2025-06-23,PROD_BOO_47,Books,1,27.81,27.81
729,ORD_729_356902,2025-06-23,PROD_BEA_5,Beauty,1,59.89,59.89
729,ORD_729_356902,2025-06-23,PROD_BOO_16,Books,2,5.0,10.0
729,ORD_729_356902,2025-06-23,PROD_BEA_31,Beauty,1,38.48,38.48
167,ORD_167_567122,2025-06-23,PROD_BOO_8,Books,1,22.68,22.68
503,ORD_503_483329,2025-06-23,PROD_BOO_23,Books,1,15.11,15.11
65,ORD_65_795928,2025-06-23,PROD_CLO_64,Clothing,1,35.27,35.27
65,ORD_65_795928,2025-06-23,PROD_SPO_20,Sports,1,110.29,110.29
67,ORD_67_529893,2025-06-23,PROD_BEA_10,Beauty,1,16.31,16.31
191,ORD_191_888795,2025-06-23,PROD_HOM_51,Home & Garden,1,153.57,153.57
191,ORD_191_888795,2025-06-23,PROD_BOO_10,Books,3,13.56,40.69
191,ORD_191_888795,2025-06-23,PROD_BOO_39,Books,2,11.79,23.58
461,ORD_461_232981,2025-06-23,PROD_BEA_65,Beauty,1,30.94,30.94
67,ORD_67_529893,2025-06-23,PROD_CLO_20,Clothing,1,80.52,80.52
765,ORD_765_295937,2025-06-23,PROD_BOO_32,Books,1,11.51,11.51
263,ORD_263_761393,2025-06-24,PROD_HOM_70,Home & Garden,1,87.51,87.51
492,ORD_492_346729,2025-06-24,PROD_CLO_57,Clothing,1,35.22,35.22
523,ORD_523_246347,2025-06-24,PROD_CLO_19,Clothing,1,71.2,71.2
523,ORD_523_246347,2025-06-24,PROD_HOM_12,Home & Garden,1,108.2,108.2
608,ORD_608_982478,2025-06-24,PROD_BEA_15,Beauty,1,55.57,55.57
263,ORD_263_761393,2025-06-24,PROD_CLO_49,Clothing,1,38.69,38.69
765,ORD_765_301512,2025-06-24,PROD_ELE_55,Electronics,2,353.26,706.52
7,ORD_7_322955,2025-06-24,PROD_BOO_64,Books,2,29.1,58.2
471,ORD_471_743790,2025-06-24,PROD_BOO_14,Books,2,18.92,37.84
263,ORD_263_761393,2025-06-24,PROD_CLO_3,Clothing,1,74.74,74.74
492,ORD_492_346729,2025-06-24,PROD_BEA_75,Beauty,2,12.52,25.03
145,ORD_145_618934,2025-06-24,PROD_CLO_61,Clothing,1,57.96,57.96
600,ORD_600_199074,2025-06-24,PROD_BEA_73,Beauty,1,24.65,24.65
118,ORD_118_170966,2025-06-24,PROD_CLO_68,Clothing,1,50.45,50.45
118,ORD_118_170966,2025-06-24,PROD_ELE_70,Electronics,1,395.3,395.3
118,ORD_118_170966,2025-06-24,PROD_SPO_65,Sports,1,14.05,14.05
471,ORD_471_743790,2025-06-24,PROD_BEA_57,Beauty,1,44.89,44.89
145,ORD_145_618934,2025-06-24,PROD_CLO_37,Clothing,1,39.44,39.44
684,ORD_684_755017,2025-06-24,PROD_CLO_27,Clothing,1,57.31,57.31
370,ORD_370_703867,2025-06-24,PROD_ELE_30,Electronics,2,181.01,362.02
334,ORD_334_156904,2025-06-24,PROD_SPO_23,Sports,1,82.25,82.25
334,ORD_334_156904,2025-06-24,PROD_CLO_33,Clothing,1,51.37,51.37
765,ORD_765_301512,2025-06-24,PROD_SPO_19,Sports,1,126.82,126.82
600,ORD_600_199074,2025-06-24,PROD_BOO_60,Books,2,18.01,36.01
457,ORD_457_297370,2025-06-24,PROD_CLO_54,Clothing,1,83.15,83.15
578,ORD_578_922370,2025-06-24,PROD_CLO_19,Clothing,1,52.34,52.34
477,ORD_477_117215,2025-06-24,PROD_BOO_8,Books,1,18.52,18.52
7,ORD_7_322955,2025-06-24,PROD_HOM_51,Home & Garden,2,97.32,194.64
457,ORD_457_297370,2025-06-24,PROD_SPO_47,Sports,1,35.4,35.4
477,ORD_477_117215,2025-06-24,PROD_CLO_44,Clothing,3,57.98,173.95
477,ORD_477_117215,2025-06-24,PROD_BEA_5,Beauty,1,23.2,23.2
457,ORD_457_297370,2025-06-24,PROD_CLO_72,Clothing,1,53.54,53.54
765,ORD_765_301512,2025-06-24,PROD_CLO_3,Clothing,2,30.15,60.3
457,ORD_457_297370,2025-06-24,PROD_BOO_50,Books,3,18.97,56.9
312,ORD_312_817712,2025-06-25,PROD_ELE_17,Electronics,1,350.65,350.65
370,ORD_370_363165,2025-06-25,PROD_BEA_73,Beauty,1,60.36,60.36
584,ORD_584_832411,2025-06-25,PROD_BEA_65,Beauty,1,5.0,5.0
202,ORD_202_419457,2025-06-25,PROD_BEA_1,Beauty,3,51.67,155.0
686,ORD_686_211028,2025-06-25,PROD_HOM_46,Home & Garden,1,5.0,5.0
32,ORD_32_577538,2025-06-25,PROD_SPO_54,Sports,1,137.1,137.1
186,ORD_186_364679,2025-06-25,PROD_BEA_46,Beauty,1,7.81,7.81
393,ORD_393_772036,2025-06-25,PROD_BEA_42,Beauty,1,18.78,18.78
731,ORD_731_977809,2025-06-25,PROD_BEA_69,Beauty,1,61.38,61.38
370,ORD_370_363165,2025-06-25,PROD_CLO_72,Clothing,1,35.65,35.65
30,ORD_30_521947,2025-06-25,PROD_ELE_38,Electronics,2,272.47,544.94
30,ORD_30_521947,2025-06-25,PROD_BEA_71,Beauty,1,50.49,50.49
30,ORD_30_521947,2025-06-25,PROD_SPO_17,Sports,1,103.45,103.45
30,ORD_30_521947,2025-06-25,PROD_BOO_25,Books,1,31.55,31.55
731,ORD_731_977809,2025-06-25,PROD_BOO_75,Books,1,36.28,36.28
376,ORD_376_660957,2025-06-25,PROD_BOO_3,Books,1,16.51,16.51
202,ORD_202_419457,2025-06-25,PROD_SPO_51,Sports,1,94.33,94.33
617,ORD_617_629818,2025-06-25,PROD_SPO_8,Sports,1,36.77,36.77
617,ORD_617_629818,2025-06-25,PROD_ELE_15,Electronics,2,269.12,538.24
279,ORD_279_770718,2025-06-25,PROD_SPO_73,Sports,2,30.17,60.33
617,ORD_617_629818,2025-06-25,PROD_CLO_48,Clothing,1,49.27,49.27
635,ORD_635_276358,2025-06-25,PROD_SPO_69,Sports,1,118.7,118.7
635,ORD_635_276358,2025-06-25,PROD_CLO_32,Clothing,1,92.1,92.1
751,ORD_751_736877,2025-06-25,PROD_BOO_58,Books,1,10.83,10.83
584,ORD_584_832411,2025-06-25,PROD_CLO_34,Clothing,2,61.44,122.87
203,ORD_203_849979,2025-06-26,PROD_BEA_49,Beauty,2,81.71,163.43
203,ORD_203_849979,2025-06-26,PROD_BEA_55,Beauty,1,15.93,15.93
626,ORD_626_790229,2025-06-26,PROD_SPO_24,Sports,1,107.46,107.46
477,ORD_477_175532,2025-06-26,PROD_HOM_5,Home & Garden,3,33.29,99.87
771,ORD_771_760140,2025-06-26,PROD_BOO_16,Books,1,21.29,21.29
348,ORD_348_628859,2025-06-26,PROD_BEA_54,Beauty,2,44.52,89.04
771,ORD_771_760140,2025-06-26,PROD_ELE_6,Electronics,1,248.02,248.02
